order_id,order_date,customer_id,product_category,quantity,unit_price,region
1104,2024-02-15 23:00:00,1030.0,Electronics,1,65.47,West
1105,2024-02-16 00:00:00,1061.0,Books,3,53.47,North
1106,2024-02-16 01:00:00,1036.0,Apparel,3,50.76,North
1107,2024-02-16 02:00:00,1048.0,Electronics,5,37.52,East
1108,2024-02-16 03:00:00,1181.0,Apparel,2,49.65,
1109,2024-02-16 04:00:00,1188.0,Apparel,2,68.86,South
1110,2024-02-16 05:00:00,,Apparel,5,43.92,East
1111,2024-02-16 06:00:00,1126.0,Books,2,55.62,North
1112,2024-02-16 07:00:00,1046.0,Home Goods,7,45.93,East
1113,2024-02-16 08:00:00,1038.0,Home Goods,7,47.49,South
1114,2024-02-16 09:00:00,1058.0,Apparel,3,79.47,East
1115,2024-02-16 10:00:00,1038.0,Electronics,4,69.03,North
1116,2024-02-16 11:00:00,1098.0,Electronics,3,46.59,East
1117,2024-02-16 12:00:00,1199.0,Books,3,49.29,North
1118,2024-02-16 13:00:00,1117.0,electronics,5,30.96,East
1119,2024-02-16 14:00:00,1144.0,Home Goods,3,41.54,West
1120,2024-02-16 15:00:00,1098.0,electronics,2,51.19,West
1121,2024-02-16 16:00:00,1002.0,electronics,2,62.01,
1122,2024-02-16 17:00:00,1016.0,Home Goods,7,59.98,South
1123,2024-02-16 18:00:00,1053.0,Books,2,22.81,East
1124,2024-02-16 19:00:00,1048.0,Home Goods,3,64.54,North
1125,2024-02-16 20:00:00,1168.0,Electronics,5,43.22,West
1126,2024-02-16 21:00:00,1168.0,electronics,1,25.26,East
1127,2024-02-16 22:00:00,1170.0,Electronics,2,71.73,South
1128,2024-02-16 23:00:00,1127.0,Books,2,74.27,South
1129,2024-02-17 00:00:00,1111.0,electronics,7,50.27,West
1130,2024-02-17 01:00:00,1129.0,electronics,7,59.18,West
1131,2024-02-17 02:00:00,1081.0,Electronics,6,60.35,West
1132,2024-02-17 03:00:00,1134.0,Home Goods,2,72.92,East
1133,2024-02-17 04:00:00,1158.0,Books,5,59.56,South
1134,2024-02-17 05:00:00,1152.0,Home Goods,5,18.45,West
1135,2024-02-17 06:00:00,1122.0,Apparel,7,85.2,East
1136,2024-02-17 07:00:00,1011.0,Electronics,2,66.31,East
1137,2024-02-17 08:00:00,1144.0,Electronics,6,34.81,East
1138,2024-02-17 09:00:00,1073.0,Apparel,2,24.41,East
1139,2024-02-17 10:00:00,1148.0,Electronics,4,55.1,East
1140,2024-02-17 11:00:00,1107.0,Home Goods,7,39.43,East
1141,2024-02-17 12:00:00,1176.0,electronics,1,51.6,West
1142,2024-02-17 13:00:00,1067.0,Electronics,2,59.87,West
1143,2024-02-17 14:00:00,1186.0,Home Goods,6,33.67,South
1144,2024-02-17 15:00:00,1168.0,Books,1,22.68,North
1145,2024-02-17 16:00:00,1066.0,Electronics,5,52.72,East
1146,2024-02-17 17:00:00,1096.0,Books,4,34.33,East
1147,2024-02-17 18:00:00,1106.0,Home Goods,3,47.92,East
1148,2024-02-17 19:00:00,1153.0,Apparel,7,18.13,West
1149,2024-02-17 20:00:00,1137.0,Electronics,6,39.96,North
1150,2024-02-17 21:00:00,1170.0,Books,3,59.3,South
1151,2024-02-17 22:00:00,1073.0,Electronics,1,57.12,West
1152,2024-02-17 23:00:00,1100.0,Books,1,29.23,West
1153,2024-02-18 00:00:00,1086.0,Apparel,1,21.63,South
1154,2024-02-18 01:00:00,1181.0,electronics,7,45.32,North
1155,2024-02-18 02:00:00,1060.0,Electronics,5,56.22,South
1156,2024-02-18 03:00:00,1117.0,Apparel,5,53.1,South
1157,2024-02-18 04:00:00,1024.0,Electronics,2,34.76,East
1158,2024-02-18 05:00:00,1170.0,Apparel,6,50.96,South
1159,2024-02-18 06:00:00,1076.0,Apparel,6,75.05,South
1160,2024-02-18 07:00:00,1068.0,electronics,6,49.1,East
1161,2024-02-18 08:00:00,1116.0,electronics,4,12.34,East
1162,2024-02-18 09:00:00,1099.0,electronics,5,49.06,East
1163,2024-02-18 10:00:00,1169.0,electronics,4,85.88,South
1164,2024-02-18 11:00:00,1106.0,Electronics,3,19.25,South
1165,2024-02-18 12:00:00,1103.0,electronics,5,45.59,South
1166,2024-02-18 13:00:00,1020.0,Apparel,3,40.47,West
1167,2024-02-18 14:00:00,1004.0,electronics,7,46.92,South
1168,2024-02-18 15:00:00,1079.0,Apparel,6,48.89,East
1169,2024-02-18 16:00:00,1199.0,Books,6,67.8,East
1170,2024-02-18 17:00:00,1183.0,Apparel,6,46.7,West
1171,2024-02-18 18:00:00,1125.0,Home Goods,4,70.55,South
1172,2024-02-18 19:00:00,1126.0,electronics,7,42.65,South
1173,2024-02-18 20:00:00,1078.0,Books,2,38.0,West
1174,2024-02-18 21:00:00,1035.0,electronics,4,31.62,North
1175,2024-02-18 22:00:00,1001.0,Home Goods,1,8.66,East
1176,2024-02-18 23:00:00,1067.0,Home Goods,3,50.52,South
1177,2024-02-19 00:00:00,1063.0,Apparel,5,86.08,
1178,2024-02-19 01:00:00,1038.0,Home Goods,4,54.16,West
1179,2024-02-19 02:00:00,1051.0,Apparel,7,58.73,North
1180,2024-02-19 03:00:00,1004.0,Books,5,36.74,West
1181,2024-02-19 04:00:00,1121.0,electronics,3,40.11,East
1182,2024-02-19 05:00:00,,Books,3,64.69,East
1183,2024-02-19 06:00:00,1138.0,Electronics,5,85.17,North
1184,2024-02-19 07:00:00,1089.0,Books,6,74.76,North
1185,2024-02-19 08:00:00,1084.0,Electronics,2,61.1,East
1186,2024-02-19 09:00:00,1061.0,Books,5,45.7,South
1187,2024-02-19 10:00:00,1028.0,electronics,5,49.19,West
1188,2024-02-19 11:00:00,1119.0,Books,1,29.93,South
1189,2024-02-19 12:00:00,1113.0,Electronics,7,16.04,East
1190,2024-02-19 13:00:00,1001.0,Home Goods,4,22.46,South
1191,2024-02-19 14:00:00,1083.0,Books,2,46.0,East
1192,2024-02-19 15:00:00,1055.0,Electronics,5,39.16,North
1193,2024-02-19 16:00:00,,electronics,5,15.61,South
1194,2024-02-19 17:00:00,1140.0,Electronics,7,44.25,North
1195,2024-02-19 18:00:00,1105.0,electronics,1,38.63,East
1196,2024-02-19 19:00:00,1126.0,electronics,3,21.54,South
1197,2024-02-19 20:00:00,1142.0,Apparel,2,37.6,West
1198,2024-02-19 21:00:00,1196.0,electronics,5,38.58,North
1199,2024-02-19 22:00:00,1160.0,Electronics,4,32.67,East
1200,2024-02-19 23:00:00,1124.0,Electronics,4,63.53,East
1201,2024-02-20 00:00:00,1175.0,Books,7,6.94,North
1202,2024-02-20 01:00:00,1095.0,Books,4,5.28,North
1203,2024-02-20 02:00:00,1196.0,electronics,3,45.07,South
1204,2024-02-20 03:00:00,1152.0,Electronics,1,46.92,East
1205,2024-02-20 04:00:00,1130.0,Electronics,3,53.08,
1206,2024-02-20 05:00:00,1180.0,Books,7,34.22,North
1207,2024-02-20 06:00:00,1103.0,Apparel,4,26.64,East
1208,2024-02-20 07:00:00,1144.0,Apparel,7,44.85,East
1209,2024-02-20 08:00:00,1056.0,electronics,4,36.17,East
1210,2024-02-20 09:00:00,1192.0,Apparel,4,76.02,East
1211,2024-02-20 10:00:00,1124.0,Electronics,-4,38.52,
1212,2024-02-20 11:00:00,1156.0,Apparel,4,43.94,East
1213,2024-02-20 12:00:00,1092.0,Home Goods,1,94.51,West
1214,2024-02-20 13:00:00,1173.0,electronics,1,41.1,South
1215,2024-02-20 14:00:00,1014.0,Apparel,4,56.12,West
1216,2024-02-20 15:00:00,1022.0,Apparel,5,57.93,
1217,2024-02-20 16:00:00,1101.0,Home Goods,4,59.63,West
1218,2024-02-20 17:00:00,1146.0,Electronics,4,50.79,South
1219,2024-02-20 18:00:00,1161.0,Electronics,3,48.88,West
1220,2024-02-20 19:00:00,1088.0,Books,5,47.01,North
1221,2024-02-20 20:00:00,1129.0,electronics,5,33.48,East
1222,2024-02-20 21:00:00,1110.0,electronics,1,51.51,South
1223,2024-02-20 22:00:00,1192.0,Apparel,4,85.57,East
1224,2024-02-20 23:00:00,1130.0,electronics,5,69.21,South
1225,2024-02-21 00:00:00,1083.0,electronics,6,51.08,North
1226,2024-02-21 01:00:00,1193.0,Apparel,3,62.12,North
1227,2024-02-21 02:00:00,,Home Goods,7,27.62,North
1228,2024-02-21 03:00:00,1196.0,Apparel,5,39.79,South
1229,2024-02-21 04:00:00,1030.0,Electronics,4,63.96,West
1230,2024-02-21 05:00:00,1057.0,Home Goods,5,74.74,West
1231,2024-02-21 06:00:00,1164.0,Home Goods,7,29.58,West
1232,2024-02-21 07:00:00,1146.0,Apparel,2,35.33,West
1233,2024-02-21 08:00:00,1194.0,Electronics,2,88.63,South
1234,2024-02-21 09:00:00,1149.0,Electronics,4,46.93,East
1235,2024-02-21 10:00:00,1127.0,Apparel,1,81.47,East
1236,2024-02-21 11:00:00,1069.0,Apparel,6,49.14,North
1237,2024-02-21 12:00:00,1000.0,Books,7,49.92,East
1238,2024-02-21 13:00:00,1024.0,electronics,5,38.89,West
1239,2024-02-21 14:00:00,1059.0,Books,7,63.85,East
1240,2024-02-21 15:00:00,1008.0,electronics,1,72.16,West
1241,2024-02-21 16:00:00,1101.0,Apparel,5,24.3,North
1242,2024-02-21 17:00:00,1155.0,Electronics,4,37.95,West
1243,2024-02-21 18:00:00,1192.0,Books,2,63.3,North
1244,2024-02-21 19:00:00,1097.0,electronics,3,42.41,West
1245,2024-02-21 20:00:00,1175.0,Books,4,35.13,South
1246,2024-02-21 21:00:00,1197.0,electronics,5,65.19,East
1247,2024-02-21 22:00:00,1171.0,Apparel,2,67.07,East
1248,2024-02-21 23:00:00,1092.0,Home Goods,5,36.01,South
1249,2024-02-22 00:00:00,,Electronics,7,49.25,South
1250,2024-02-22 01:00:00,1195.0,Electronics,1,20.83,North
1251,2024-02-22 02:00:00,1048.0,Apparel,7,27.09,East
1252,2024-02-22 03:00:00,1082.0,Electronics,5,47.48,West
1253,2024-02-22 04:00:00,1014.0,electronics,3,45.63,South
1254,2024-02-22 05:00:00,1158.0,Home Goods,6,25.66,East
1255,2024-02-22 06:00:00,1129.0,electronics,5,30.68,West
1256,2024-02-22 07:00:00,1016.0,Electronics,6,23.7,South
1257,2024-02-22 08:00:00,1044.0,Apparel,1,54.1,West
1258,2024-02-22 09:00:00,1111.0,Apparel,1,5.65,South
1259,2024-02-22 10:00:00,1108.0,Apparel,5,24.77,South
1260,2024-02-22 11:00:00,1160.0,Books,3,7.74,North
1261,2024-02-22 12:00:00,1053.0,Electronics,2,53.38,North
1262,2024-02-22 13:00:00,1184.0,Home Goods,3,8.95,East
1263,2024-02-22 14:00:00,1088.0,electronics,6,45.63,West
1264,2024-02-22 15:00:00,1164.0,Books,2,77.79,North
1265,2024-02-22 16:00:00,1047.0,Home Goods,7,78.47,West
1266,2024-02-22 17:00:00,1007.0,Electronics,3,8.88,South
1267,2024-02-22 18:00:00,1011.0,Apparel,2,50.97,South
1268,2024-02-22 19:00:00,1074.0,Electronics,1,25.22,West
1269,2024-02-22 20:00:00,1190.0,electronics,7,21.14,West
1270,2024-02-22 21:00:00,1009.0,Apparel,1,42.73,East
1271,2024-02-22 22:00:00,1073.0,Home Goods,3,69.57,South
1272,2024-02-22 23:00:00,1021.0,Apparel,5,56.99,North
1273,2024-02-23 00:00:00,1186.0,Home Goods,4,30.7,South
1274,2024-02-23 01:00:00,1135.0,Books,2,59.1,West
1275,2024-02-23 02:00:00,1152.0,Home Goods,1,0.13,South
1276,2024-02-23 03:00:00,1142.0,Electronics,5,29.94,East
1277,2024-02-23 04:00:00,1131.0,Electronics,4,28.52,North
1278,2024-02-23 05:00:00,1154.0,Apparel,1,46.57,South
1279,2024-02-23 06:00:00,1001.0,Electronics,2,40.94,South
1280,2024-02-23 07:00:00,1173.0,electronics,4,42.17,East
1281,2024-02-23 08:00:00,1147.0,Electronics,2,41.51,East
1282,2024-02-23 09:00:00,1147.0,electronics,3,45.45,
1283,2024-02-23 10:00:00,1078.0,Home Goods,1,55.8,West
1284,2024-02-23 11:00:00,1160.0,Electronics,6,47.99,East
1285,2024-02-23 12:00:00,1076.0,Home Goods,5,39.31,North
1286,2024-02-23 13:00:00,1009.0,Books,6,53.03,West
1287,2024-02-23 14:00:00,1181.0,Electronics,1,61.52,West
1288,2024-02-23 15:00:00,1046.0,Electronics,3,33.88,West
1289,2024-02-23 16:00:00,1020.0,electronics,2,43.81,South
1290,2024-02-23 17:00:00,1124.0,Books,5,68.24,North
1291,2024-02-23 18:00:00,1046.0,Home Goods,6,22.94,West
1292,2024-02-23 19:00:00,1171.0,Apparel,2,81.09,South
1293,2024-02-23 20:00:00,1088.0,Electronics,6,18.22,South
1294,2024-02-23 21:00:00,1000.0,Apparel,5,38.09,South
1295,2024-02-23 22:00:00,1190.0,Electronics,6,26.0,East
1296,2024-02-23 23:00:00,1102.0,Apparel,1,88.76,South
1297,2024-02-24 00:00:00,1052.0,Electronics,7,34.93,East
1298,2024-02-24 01:00:00,1135.0,Books,4,34.98,East
1299,2024-02-24 02:00:00,1106.0,electronics,2,37.59,East
1300,2024-02-24 03:00:00,1005.0,Electronics,2,46.91,North
1301,2024-02-24 04:00:00,1151.0,electronics,7,38.43,West
1302,2024-02-24 05:00:00,1080.0,Electronics,7,42.34,South
1303,2024-02-24 06:00:00,1139.0,Electronics,1,-25.58,South
1304,2024-02-24 07:00:00,1179.0,Home Goods,4,46.14,South
1305,2024-02-24 08:00:00,1122.0,electronics,6,45.36,South
1306,2024-02-24 09:00:00,1134.0,electronics,5,65.77,East
1307,2024-02-24 10:00:00,1050.0,Books,2,71.18,North
1308,2024-02-24 11:00:00,,Electronics,3,41.25,West
1309,2024-02-24 12:00:00,1083.0,electronics,3,61.32,North
1310,2024-02-24 13:00:00,1170.0,Electronics,3,22.97,
1311,2024-02-24 14:00:00,1104.0,Home Goods,7,60.35,East
1312,2024-02-24 15:00:00,1069.0,electronics,2,33.55,North
1313,2024-02-24 16:00:00,1155.0,Electronics,5,21.31,East
1314,2024-02-24 17:00:00,1170.0,Electronics,7,41.29,South
1315,2024-02-24 18:00:00,1180.0,Books,6,73.01,West
1316,2024-02-24 19:00:00,1059.0,Electronics,6,48.62,West
1317,2024-02-24 20:00:00,1141.0,Apparel,2,74.93,East
1318,2024-02-24 21:00:00,1118.0,Books,1,30.03,South
1319,2024-02-24 22:00:00,1089.0,Home Goods,6,65.96,
1320,2024-02-24 23:00:00,1079.0,electronics,6,31.96,East
1321,2024-02-25 00:00:00,1022.0,Apparel,6,49.51,East
1322,2024-02-25 01:00:00,1054.0,Books,3,49.33,South
1323,2024-02-25 02:00:00,1109.0,Electronics,4,58.23,South
1324,2024-02-25 03:00:00,1177.0,Books,1,50.01,East
1325,2024-02-25 04:00:00,1173.0,Books,3,30.22,East
1326,2024-02-25 05:00:00,,Electronics,4,62.61,West
1327,2024-02-25 06:00:00,,Electronics,1,79.63,East
1328,2024-02-25 07:00:00,1016.0,Apparel,1,33.32,East
1329,2024-02-25 08:00:00,1135.0,Electronics,1,8.3,South
1330,2024-02-25 09:00:00,1068.0,Apparel,2,54.99,West
1331,2024-02-25 10:00:00,1089.0,Electronics,7,38.38,South
1332,2024-02-25 11:00:00,1143.0,Apparel,5,42.38,West
1333,2024-02-25 12:00:00,1084.0,electronics,7,56.12,South
1334,2024-02-25 13:00:00,1161.0,Electronics,2,35.87,East
1335,2024-02-25 14:00:00,1106.0,Electronics,5,39.62,West
1336,2024-02-25 15:00:00,1199.0,Electronics,7,43.0,West
1337,2024-02-25 16:00:00,1127.0,Home Goods,3,74.4,South
1338,2024-02-25 17:00:00,1059.0,Electronics,5,45.6,East
1339,2024-02-25 18:00:00,1155.0,Books,5,20.29,North
1340,2024-02-25 19:00:00,1081.0,Apparel,6,21.08,North
1341,2024-02-25 20:00:00,1106.0,electronics,7,47.78,West
1342,2024-02-25 21:00:00,1027.0,Books,5,22.41,West
1343,2024-02-25 22:00:00,1023.0,Apparel,5,13.75,North
1344,2024-02-25 23:00:00,1114.0,Apparel,7,57.71,West
1345,2024-02-26 00:00:00,1037.0,Electronics,5,58.69,South
1346,2024-02-26 01:00:00,1199.0,Apparel,3,37.64,West
1347,2024-02-26 02:00:00,1171.0,Home Goods,5,50.87,West
1348,2024-02-26 03:00:00,1140.0,Books,4,48.76,West
1349,2024-02-26 04:00:00,1146.0,Home Goods,2,57.05,West
1350,2024-02-26 05:00:00,1119.0,Apparel,4,57.09,
1351,2024-02-26 06:00:00,1012.0,electronics,5,-7.12,East
1352,2024-02-26 07:00:00,1078.0,Electronics,7,40.19,North
1353,2024-02-26 08:00:00,1099.0,Electronics,5,55.36,South
1354,2024-02-26 09:00:00,1183.0,Books,2,36.79,West
1355,2024-02-26 10:00:00,1043.0,Apparel,7,45.72,North
1356,2024-02-26 11:00:00,1099.0,electronics,5,60.01,West
1357,2024-02-26 12:00:00,1068.0,Apparel,3,46.62,North
1358,2024-02-26 13:00:00,1026.0,Electronics,6,75.16,West
1359,2024-02-26 14:00:00,1020.0,Electronics,3,67.54,East
1360,2024-02-26 15:00:00,1073.0,Home Goods,3,42.63,West
1361,2024-02-26 16:00:00,1016.0,Apparel,6,41.04,West
1362,2024-02-26 17:00:00,1013.0,Books,7,-12.01,South
1363,2024-02-26 18:00:00,1070.0,Apparel,4,38.47,East
1364,2024-02-26 19:00:00,1040.0,electronics,3,17.93,North
1365,2024-02-26 20:00:00,1110.0,Books,7,49.42,West
1366,2024-02-26 21:00:00,1003.0,Home Goods,2,48.06,West
1367,2024-02-26 22:00:00,1060.0,Books,6,58.92,South
1368,2024-02-26 23:00:00,1090.0,Electronics,5,72.93,North
1369,2024-02-27 00:00:00,1192.0,Electronics,6,44.47,South
1370,2024-02-27 01:00:00,1126.0,Electronics,3,90.61,North
1371,2024-02-27 02:00:00,1176.0,Books,6,49.65,West
1372,2024-02-27 03:00:00,1068.0,Electronics,1,18.8,South
1373,2024-02-27 04:00:00,1089.0,Books,-6,33.76,West
1374,2024-02-27 05:00:00,1084.0,Apparel,1,37.55,
1375,2024-02-27 06:00:00,1177.0,Electronics,5,56.84,West
1376,2024-02-27 07:00:00,1191.0,Books,2,26.06,East
1377,2024-02-27 08:00:00,1192.0,Electronics,7,39.04,South
1378,2024-02-27 09:00:00,,Electronics,6,41.78,West
1379,2024-02-27 10:00:00,1100.0,Home Goods,1,36.04,East
1380,2024-02-27 11:00:00,1108.0,electronics,7,61.23,
1381,2024-02-27 12:00:00,1196.0,electronics,2,57.83,South
1382,2024-02-27 13:00:00,1056.0,Electronics,4,68.33,North
1383,2024-02-27 14:00:00,1069.0,Apparel,1,38.38,
1384,2024-02-27 15:00:00,1179.0,Electronics,1,69.05,West
1385,2024-02-27 16:00:00,1077.0,electronics,2,17.72,North
1386,2024-02-27 17:00:00,,Home Goods,4,17.23,West
1387,2024-02-27 18:00:00,1112.0,Home Goods,4,20.72,North
1388,2024-02-27 19:00:00,1065.0,Apparel,6,45.18,East
1389,2024-02-27 20:00:00,,electronics,2,69.05,South
1390,2024-02-27 21:00:00,1181.0,Apparel,6,32.96,South
1391,2024-02-27 22:00:00,1061.0,Apparel,1,35.47,South
1392,2024-02-27 23:00:00,1105.0,electronics,3,40.68,South
1393,2024-02-28 00:00:00,1196.0,electronics,2,56.46,South
1394,2024-02-28 01:00:00,1148.0,Home Goods,1,35.45,South
1395,2024-02-28 02:00:00,1043.0,Home Goods,5,34.33,South
1396,2024-02-28 03:00:00,1118.0,Electronics,7,18.09,East
1397,2024-02-28 04:00:00,1123.0,Home Goods,5,33.57,East
1398,2024-02-28 05:00:00,1130.0,Electronics,6,68.55,East
1399,2024-02-28 06:00:00,1005.0,Home Goods,5,46.82,South
1400,2024-02-28 07:00:00,1059.0,Books,1,30.2,North
1401,2024-02-28 08:00:00,1170.0,Home Goods,3,69.72,West
1402,2024-02-28 09:00:00,1048.0,Apparel,6,33.3,West
1403,2024-02-28 10:00:00,1059.0,electronics,1,73.4,
1404,2024-02-28 11:00:00,1064.0,Books,1,73.07,West
1405,2024-02-28 12:00:00,1035.0,Books,6,46.12,East
1406,2024-02-28 13:00:00,1031.0,Books,1,15.03,West
1407,2024-02-28 14:00:00,1069.0,Apparel,7,90.79,South
1408,2024-02-28 15:00:00,1174.0,Apparel,6,52.75,West
1409,2024-02-28 16:00:00,1000.0,Home Goods,5,38.52,West
1410,2024-02-28 17:00:00,1056.0,Books,4,64.12,West
1411,2024-02-28 18:00:00,1012.0,Books,1,59.05,South
1412,2024-02-28 19:00:00,1112.0,Home Goods,3,71.22,South
1413,2024-02-28 20:00:00,1050.0,Electronics,6,31.75,South
1414,2024-02-28 21:00:00,1158.0,Electronics,7,51.37,South
1415,2024-02-28 22:00:00,1117.0,electronics,4,21.28,West
1416,2024-02-28 23:00:00,1156.0,Electronics,6,58.33,East
1417,2024-02-29 00:00:00,1126.0,electronics,6,44.54,South
1418,2024-02-29 01:00:00,1087.0,Electronics,1,50.62,East
1419,2024-02-29 02:00:00,1172.0,Books,5,42.07,South
1420,2024-02-29 03:00:00,1095.0,Electronics,5,39.98,East
1421,2024-02-29 04:00:00,1189.0,Apparel,4,27.64,South
1422,2024-02-29 05:00:00,1198.0,electronics,6,60.81,East
1423,2024-02-29 06:00:00,1117.0,Electronics,7,74.79,West
1424,2024-02-29 07:00:00,1134.0,Apparel,4,33.87,West
1425,2024-02-29 08:00:00,1051.0,Books,3,56.07,West
1426,2024-02-29 09:00:00,1162.0,Apparel,7,53.64,South
1427,2024-02-29 10:00:00,1134.0,Books,7,45.16,East
1428,2024-02-29 11:00:00,,Home Goods,5,14.47,North
1429,2024-02-29 12:00:00,1053.0,Apparel,5,18.97,South
1430,2024-02-29 13:00:00,1157.0,Electronics,1,29.38,East
1431,2024-02-29 14:00:00,1094.0,Books,3,2.22,East
1432,2024-02-29 15:00:00,1037.0,Apparel,2,73.16,West
1433,2024-02-29 16:00:00,1034.0,electronics,4,52.35,South
1434,2024-02-29 17:00:00,1112.0,electronics,6,44.4,West
1435,2024-02-29 18:00:00,1063.0,Apparel,2,1.2,South
1436,2024-02-29 19:00:00,1020.0,Electronics,7,8.52,East
1437,2024-02-29 20:00:00,1085.0,Books,1,44.95,West
1438,2024-02-29 21:00:00,1130.0,electronics,1,84.41,West
1439,2024-02-29 22:00:00,1063.0,Electronics,7,31.03,West
1440,2024-02-29 23:00:00,1191.0,electronics,1,62.28,West
1441,2024-03-01 00:00:00,1155.0,Books,6,35.4,South
1442,2024-03-01 01:00:00,1102.0,electronics,6,46.1,
1443,2024-03-01 02:00:00,1186.0,Home Goods,3,69.29,West
1444,2024-03-01 03:00:00,1086.0,Books,1,38.08,South
1445,2024-03-01 04:00:00,1027.0,Electronics,3,31.2,North
1446,2024-03-01 05:00:00,1007.0,Apparel,1,73.36,South
1447,2024-03-01 06:00:00,1187.0,electronics,5,45.91,West
1448,2024-03-01 07:00:00,1191.0,Apparel,7,66.82,West
1449,2024-03-01 08:00:00,1147.0,Electronics,7,31.3,West
1450,2024-03-01 09:00:00,1020.0,Electronics,6,73.13,South
1451,2024-03-01 10:00:00,1058.0,Apparel,6,50.47,North
1452,2024-03-01 11:00:00,1008.0,Books,7,53.7,East
1453,2024-03-01 12:00:00,1010.0,Books,6,47.63,South
1454,2024-03-01 13:00:00,1049.0,Apparel,5,34.89,North
1455,2024-03-01 14:00:00,1114.0,Home Goods,7,44.97,North
1456,2024-03-01 15:00:00,1013.0,Electronics,3,36.15,North
1457,2024-03-01 16:00:00,1196.0,electronics,3,64.19,North
1458,2024-03-01 17:00:00,1091.0,Apparel,7,40.94,West
1459,2024-03-01 18:00:00,1052.0,electronics,3,15.07,South
1460,2024-03-01 19:00:00,1103.0,Home Goods,3,11.41,South
1461,2024-03-01 20:00:00,1158.0,Electronics,2,10.47,East
1462,2024-03-01 21:00:00,1062.0,Home Goods,2,57.36,
1463,2024-03-01 22:00:00,1009.0,electronics,5,21.97,West
1464,2024-03-01 23:00:00,1010.0,Electronics,7,51.0,East
1465,2024-03-02 00:00:00,1170.0,Electronics,1,47.73,West
1466,2024-03-02 01:00:00,1022.0,Home Goods,5,43.71,East
1467,2024-03-02 02:00:00,1127.0,electronics,6,53.77,East
1468,2024-03-02 03:00:00,1076.0,Electronics,7,48.17,East
1469,2024-03-02 04:00:00,1155.0,Home Goods,6,-9.19,East
1470,2024-03-02 05:00:00,1012.0,Electronics,2,38.53,South
1471,2024-03-02 06:00:00,1179.0,Electronics,4,53.5,South
1472,2024-03-02 07:00:00,1139.0,Electronics,7,77.81,South
1473,2024-03-02 08:00:00,1089.0,Home Goods,7,78.73,South
1474,2024-03-02 09:00:00,1041.0,Books,5,17.74,South
1475,2024-03-02 10:00:00,1195.0,electronics,7,38.01,East
1476,2024-03-02 11:00:00,1060.0,electronics,5,13.68,East
1477,2024-03-02 12:00:00,1098.0,electronics,1,75.4,North
1478,2024-03-02 13:00:00,1078.0,electronics,7,65.26,South
1479,2024-03-02 14:00:00,1046.0,Apparel,2,52.01,South
1480,2024-03-02 15:00:00,1083.0,electronics,3,48.32,East
1481,2024-03-02 16:00:00,1030.0,Apparel,2,72.61,South
1482,2024-03-02 17:00:00,1000.0,Books,6,69.23,North
1483,2024-03-02 18:00:00,1057.0,Books,1,68.16,North
1484,2024-03-02 19:00:00,1022.0,Home Goods,5,54.13,East
1485,2024-03-02 20:00:00,1082.0,Apparel,7,38.02,North
1486,2024-03-02 21:00:00,1172.0,Books,6,60.34,East
1487,2024-03-02 22:00:00,1032.0,Apparel,3,61.32,East
1488,2024-03-02 23:00:00,1000.0,electronics,7,41.19,West
1489,2024-03-03 00:00:00,1022.0,Electronics,3,37.98,East
1490,2024-03-03 01:00:00,1101.0,Electronics,5,67.67,North
1491,2024-03-03 02:00:00,1054.0,Books,4,78.28,South
1492,2024-03-03 03:00:00,1097.0,Home Goods,1,30.01,West
1493,2024-03-03 04:00:00,1005.0,electronics,1,39.73,South
1494,2024-03-03 05:00:00,1066.0,electronics,2,52.02,West
1495,2024-03-03 06:00:00,1082.0,electronics,7,54.73,East
1496,2024-03-03 07:00:00,1086.0,Books,7,34.55,North
1497,2024-03-03 08:00:00,1110.0,Apparel,3,82.67,South
1498,2024-03-03 09:00:00,1156.0,Books,7,4999.99,West
1499,2024-03-03 10:00:00,1093.0,electronics,1,55.63,
1500,2024-03-03 11:00:00,1168.0,Home Goods,7,80.18,West
1501,2024-03-03 12:00:00,1105.0,Electronics,2,36.02,South
1502,2024-03-03 13:00:00,1052.0,Books,1,43.23,West
1503,2024-03-03 14:00:00,1045.0,Home Goods,6,19.93,North
1504,2024-03-03 15:00:00,1064.0,Home Goods,3,41.55,South
1505,2024-03-03 16:00:00,1119.0,Home Goods,3,15.22,East
1506,2024-03-03 17:00:00,1048.0,electronics,6,59.96,
1507,2024-03-03 18:00:00,1182.0,Books,3,53.4,South
1508,2024-03-03 19:00:00,1095.0,Home Goods,6,39.46,East
1509,2024-03-03 20:00:00,1172.0,Apparel,2,42.99,North
1510,2024-03-03 21:00:00,1136.0,Electronics,1,60.23,South
1511,2024-03-03 22:00:00,1066.0,electronics,3,22.28,North
1512,2024-03-03 23:00:00,1045.0,Books,5,49.08,West
1513,2024-03-04 00:00:00,1148.0,Electronics,2,58.99,North
1514,2024-03-04 01:00:00,1066.0,Electronics,2,9.35,East
1515,2024-03-04 02:00:00,1049.0,Books,6,58.7,South
1516,2024-03-04 03:00:00,1186.0,electronics,4,11.52,South
1517,2024-03-04 04:00:00,1096.0,electronics,4,42.65,South
1518,2024-03-04 05:00:00,1009.0,Home Goods,2,21.73,South
1519,2024-03-04 06:00:00,1098.0,Electronics,1,73.62,East
1520,2024-03-04 07:00:00,1092.0,Electronics,1,21.86,East
